sl,roll,sem,year,sub_code,total_credits,credit_obtained,timestamp,sub_type
19910,1101EE02,7,2014,EE400,2,AB,12-04-2014 17:18,CORE
19911,1101EE02,7,2014,EE480,6,CD,12-04-2014 12:23,CORE
19912,1101EE02,7,2014,EE481,6,F,12-04-2015 14:28,CORE
19913,1101EE02,7,2014,EE482,3,DD,12-04-2014 10:46,CORE
19914,1101EE02,7,2014,EE498,10,CD,12-06-2014 14:02,CORE
19915,1101EE02,7,2014,EE534,6,CC,12-04-2014 20:24,Departmental Elective - I
19916,1101EE02,7,2014,EE535,6,CD,12-06-2014 12:19,Departmental Elective - II
19917,1101EE02,7,2014,PH401,6,CD,12-05-2014 12:12,Open Elective - I
19918,1101EE02,8,2015,EE499,14,BC,5/7/2015 11:38:30:716,CORE
19919,1101EE02,8,2015,EE508,6,CC,5/7/2015 11:38:30:716,Departmental Elective - III
19920,1101EE02,8,2015,EE537,6,CC,5/7/2015 11:38:30:716,Departmental Elective - IV
19921,1101EE02,8,2015,HS444,6,BB,5/7/2015 11:38:30:716,HS Elective
19922,1101EE02,8,2015,MA512,6,CC,5/7/2015 11:38:30:716,Open Elective - II
19923,1101EE03,1,2011,CH101,8,CC,12-05-2011 18:55,CORE
19924,1101EE03,1,2011,CH110,3,BB,12-01-2011 12:19,CORE
19925,1101EE03,1,2011,EE101,8,CC,12-07-2011 15:52,CORE
19926,1101EE03,1,2011,HS101,6,BC,12-05-2011 13:13,CORE
19927,1101EE03,1,2011,MA101,8,BB,12-07-2011 10:22,CORE
19928,1101EE03,1,2011,ME110,3,BB,12-04-2011 13:50,CORE
19929,1101EE03,1,2011,ME111,7,BB,12-07-2011 11:41,CORE
19930,1101EE03,1,2011,PH101,6,BB,12-07-2011 18:19,CORE
19931,1101EE03,2,2011,CH102,6,BC,05-02-2012 16:00,CORE
19932,1101EE03,2,2011,CS101,6,BC,05-08-2012 11:19,CORE
19933,1101EE03,2,2011,CS110,3,BB,05-08-2012 11:20,CORE
19934,1101EE03,2,2011,EE102,4,AB,05-08-2012 16:11,CORE
19935,1101EE03,2,2011,MA102,8,CC,05-07-2012 16:20,CORE
19936,1101EE03,2,2011,ME101,8,CD,05-10-2012 10:02,CORE
19937,1101EE03,2,2011,PH102,6,CC,05-02-2012 20:33,CORE
19938,1101EE03,2,2011,PH110,3,AB,05-03-2012 10:23,CORE
19939,1101EE03,3,2012,CS201,9,BC,12-06-2012 14:05,CORE
19940,1101EE03,3,2012,EE200,6,BB,12-03-2012 11:28,CORE
19941,1101EE03,3,2012,EE201,6,AA,12-06-2012 19:24,CORE
19942,1101EE03,3,2012,EE202,3,AB,12-06-2012 19:15,CORE
19943,1101EE03,3,2012,EE220,8,BB,12-06-2012 19:29,CORE
19944,1101EE03,3,2012,HS201,6,BC,12-04-2012 16:53,HSS Elective
19945,1101EE03,3,2012,MA201,8,CD,12-06-2012 18:03,CORE
19946,1101EE03,4,2012,EE203,6,BB,05-09-2013 19:20,CORE
19947,1101EE03,4,2012,EE204,3,AB,05-09-2013 18:24,CORE
19948,1101EE03,4,2012,EE230,8,BB,05-07-2013 17:52,CORE
19949,1101EE03,4,2012,EE280,6,CC,05-10-2013 13:23,CORE
19950,1101EE03,4,2012,EE281,3,AB,05-09-2013 12:29,CORE
19951,1101EE03,4,2012,HS202,6,CC,05-09-2013 15:23,HS Elective
19952,1101EE03,4,2012,MA225,8,CC,05-10-2013 16:49,CORE
19953,1101EE03,4,2012,MA231,6,AB,05-10-2013 17:47,Elective-Sc.
19954,1101EE03,5,2013,CE315,6,AA,12-03-2013 12:24,Open Elective
19955,1101EE03,5,2013,EE310,6,BC,12-05-2013 15:48,CORE
19956,1101EE03,5,2013,EE311,3,BB,12-05-2013 15:55,CORE
19957,1101EE03,5,2013,EE320,6,BB,12-07-2013 11:46,CORE
19958,1101EE03,5,2013,EE331,3,AB,12-04-2013 18:21,CORE
19959,1101EE03,5,2013,EE350,6,AB,11/29/2013 12:59:09,CORE
19960,1101EE03,5,2013,EE370,6,BC,12-05-2013 10:46,CORE
19961,1101EE03,5,2013,EE371,3,AB,11/29/2013 13:05:06,CORE
19962,1101EE03,5,2013,EE380,6,BB,12-05-2013 10:56,CORE
19963,1101EE03,6,2014,EE304,4,AB,05-09-2014 10:14,CORE
19964,1101EE03,6,2014,EE321,3,BB,05-09-2014 17:33,CORE
19965,1101EE03,6,2014,EE322,6,BC,05-07-2014 13:43,CORE
19966,1101EE03,6,2014,EE340,6,AB,05-09-2014 19:22,CORE
19967,1101EE03,6,2014,EE351,6,BB,05-07-2014 17:36,CORE
19968,1101EE03,6,2014,EE360,6,BC,05-08-2014 19:19,CORE
19969,1101EE03,6,2014,EE361,3,BB,05-08-2014 19:25,CORE
19970,1101EE03,6,2014,HS342,6,AB,05-07-2014 16:44,HS Elective
19971,1101EE03,7,2014,EE400,2,BB,12-04-2014 17:18,CORE
19972,1101EE03,7,2014,EE480,6,BB,12-04-2014 12:23,CORE
19973,1101EE03,7,2014,EE481,6,BB,12-02-2014 12:07,CORE
19974,1101EE03,7,2014,EE482,3,BC,12-04-2014 10:46,CORE
19975,1101EE03,7,2014,EE498,10,BC,12-06-2014 14:02,CORE
19976,1101EE03,7,2014,EE535,6,BC,12-06-2014 12:19,Departmental Elective - I
19977,1101EE03,7,2014,EE536,6,BC,12-04-2014 17:01,Departmental Elective - II
19978,1101EE03,7,2014,PH401,6,CC,12-05-2014 12:12,Open Elective - I
19979,1101EE03,8,2015,EE499,14,BB,5/7/2015 11:38:30:716,CORE
19980,1101EE03,8,2015,EE508,6,BB,5/7/2015 11:38:30:716,Departmental Elective - IV
19981,1101EE03,8,2015,EE537,6,BC,5/7/2015 11:38:30:716,Departmental Elective - III
19982,1101EE03,8,2015,HS444,6,BC,5/7/2015 11:38:30:716,HS Elective
19983,1101EE03,8,2015,PH403,6,AB,5/7/2015 11:38:30:716,Open Elective - II
19984,1101EE04,1,2011,CH101,8,AB,12-05-2011 18:55,CORE
19985,1101EE04,1,2011,CH110,3,AB,12-01-2011 12:19,CORE
19986,1101EE04,1,2011,EE101,8,BB,12-07-2011 15:52,CORE
19987,1101EE04,1,2011,HS101,6,AA,12-05-2011 13:13,CORE
19988,1101EE04,1,2011,MA101,8,BB,12-07-2011 10:22,CORE
19989,1101EE04,1,2011,ME110,3,AB,12-04-2011 13:50,CORE
19990,1101EE04,1,2011,ME111,7,BB,12-07-2011 11:41,CORE
19991,1101EE04,1,2011,PH101,6,AA,12-07-2011 18:19,CORE
19992,1101EE04,2,2011,CH102,6,AA,05-02-2012 16:00,CORE
19993,1101EE04,2,2011,CS101,6,BB,05-08-2012 11:19,CORE
19994,1101EE04,2,2011,CS110,3,BC,05-08-2012 11:20,CORE
19995,1101EE04,2,2011,EE102,4,AA,05-08-2012 16:11,CORE
19996,1101EE04,2,2011,MA102,8,AB,05-07-2012 16:20,CORE
19997,1101EE04,2,2011,ME101,8,BC,05-10-2012 10:02,CORE
19998,1101EE04,2,2011,PH102,6,AA,05-02-2012 20:33,CORE
19999,1101EE04,2,2011,PH110,3,AA,05-03-2012 10:23,CORE
20000,1101EE04,3,2012,CS201,9,BB,12-06-2012 14:05,CORE
20001,1101EE04,3,2012,EE200,6,AB,12-03-2012 11:28,CORE
20002,1101EE04,3,2012,EE201,6,AB,12-06-2012 19:24,CORE
20003,1101EE04,3,2012,EE202,3,AA,12-06-2012 19:15,CORE
20004,1101EE04,3,2012,EE220,8,AB,12-06-2012 19:29,CORE
20005,1101EE04,3,2012,HS201,6,AB,12-04-2012 16:53,HSS Elective
20006,1101EE04,3,2012,MA201,8,AB,12-06-2012 18:03,CORE
20007,1101EE04,4,2012,CH201,6,AA,05-09-2013 21:05,Elective-Sc.
20008,1101EE04,4,2012,EE203,6,BB,05-09-2013 19:20,CORE
20009,1101EE04,4,2012,EE204,3,AB,05-09-2013 18:24,CORE
20010,1101EE04,4,2012,EE230,8,AB,05-07-2013 17:52,CORE
20011,1101EE04,4,2012,EE280,6,AA,05-10-2013 13:23,CORE
20012,1101EE04,4,2012,EE281,3,AA,05-09-2013 12:29,CORE
20013,1101EE04,4,2012,HS202,6,AB,05-09-2013 15:23,HS Elective
20014,1101EE04,4,2012,MA225,8,AA,05-10-2013 16:49,CORE
20015,1101EE04,5,2013,EE310,6,AB,12-05-2013 15:48,CORE
20016,1101EE04,5,2013,EE311,3,AA,12-05-2013 15:55,CORE
20017,1101EE04,5,2013,EE320,6,AA,12-07-2013 11:46,CORE
20018,1101EE04,5,2013,EE331,3,AB,12-04-2013 18:21,CORE
20019,1101EE04,5,2013,EE350,6,AB,11/29/2013 12:59:09,CORE
20020,1101EE04,5,2013,EE370,6,BB,12-05-2013 10:46,CORE
20021,1101EE04,5,2013,EE371,3,AA,11/29/2013 13:05:06,CORE
20022,1101EE04,5,2013,EE380,6,AB,12-05-2013 10:56,CORE
20023,1101EE04,5,2013,HS351,6,AB,12-09-2013 17:01,Open Elective
20024,1101EE04,6,2014,EE304,4,BC,05-09-2014 10:14,CORE
20025,1101EE04,6,2014,EE321,3,AB,05-09-2014 17:33,CORE
20026,1101EE04,6,2014,EE322,6,BC,05-07-2014 13:43,CORE
20027,1101EE04,6,2014,EE340,6,AB,05-09-2014 19:22,CORE
20028,1101EE04,6,2014,EE351,6,BC,05-07-2014 17:36,CORE
20029,1101EE04,6,2014,EE360,6,BC,05-08-2014 19:19,CORE
20030,1101EE04,6,2014,EE361,3,BB,05-08-2014 19:25,CORE
20031,1101EE04,6,2014,HS331,6,BB,05-09-2014 16:44,HS Elective
20032,1101EE04,7,2014,EE400,2,AB,12-04-2014 17:18,CORE
20033,1101EE04,7,2014,EE480,6,AB,12-04-2014 12:23,CORE
20034,1101EE04,7,2014,EE481,6,AA,12-02-2014 12:07,CORE
20035,1101EE04,7,2014,EE482,3,AB,12-04-2014 10:46,CORE
20036,1101EE04,7,2014,EE498,10,BB,12-06-2014 14:02,CORE
20037,1101EE04,7,2014,EE535,6,BB,12-06-2014 12:19,Departmental Elective - I
20038,1101EE04,7,2014,EE536,6,AB,12-04-2014 17:01,Departmental Elective - II
20039,1101EE04,7,2014,PH401,6,BB,12-05-2014 12:12,Open Elective - I
20040,1101EE04,8,2015,EE499,14,AB,5/7/2015 11:38:30:716,CORE
20041,1101EE04,8,2015,EE508,6,BB,5/7/2015 11:38:30:716,Departmental Elective - IV
20042,1101EE04,8,2015,EE537,6,BB,5/7/2015 11:38:30:716,Departmental Elective - III
20043,1101EE04,8,2015,HS444,6,AB,5/7/2015 11:38:30:716,HS Elective
20044,1101EE04,8,2015,PH403,6,BB,5/7/2015 11:38:30:716,Open Elective - II
20045,1101EE05,1,2011,CH101,8,BB,12-05-2011 18:55,CORE
20046,1101EE05,1,2011,CH110,3,AB,12-01-2011 12:19,CORE
20047,1101EE05,1,2011,EE101,8,BC,12-07-2011 15:52,CORE
20048,1101EE05,1,2011,HS101,6,BB,12-05-2011 13:13,CORE
20049,1101EE05,1,2011,MA101,8,CC,12-07-2011 10:22,CORE
20050,1101EE05,1,2011,ME110,3,BB,12-04-2011 13:50,CORE
20051,1101EE05,1,2011,ME111,7,BC,12-07-2011 11:41,CORE
20052,1101EE05,1,2011,PH101,6,BB,12-07-2011 18:19,CORE
20053,1101EE05,2,2011,CH102,6,BB,05-02-2012 16:00,CORE
20054,1101EE05,2,2011,CS101,6,BC,05-08-2012 11:19,CORE
20055,1101EE05,2,2011,CS110,3,CC,05-08-2012 11:20,CORE
20056,1101EE05,2,2011,EE102,4,AB,05-08-2012 16:11,CORE
20057,1101EE05,2,2011,MA102,8,BB,05-07-2012 16:20,CORE
20058,1101EE05,2,2011,ME101,8,BC,05-10-2012 10:02,CORE
20059,1101EE05,2,2011,PH102,6,CC,05-02-2012 20:33,CORE
20060,1101EE05,2,2011,PH110,3,AA,05-03-2012 10:23,CORE
20061,1101EE05,3,2012,CS201,9,BB,12-06-2012 14:05,CORE
20062,1101EE05,3,2012,EE200,6,BB,12-03-2012 11:28,CORE
20063,1101EE05,3,2012,EE201,6,AA,12-06-2012 19:24,CORE
20064,1101EE05,3,2012,EE202,3,AA,12-06-2012 19:15,CORE
20065,1101EE05,3,2012,EE220,8,BB,12-06-2012 19:29,CORE
20066,1101EE05,3,2012,HS221,6,AA,12-03-2012 19:48,HSS Elective
20067,1101EE05,3,2012,MA201,8,AB,12-06-2012 18:03,CORE
20068,1101EE05,4,2012,CH201,6,AB,05-09-2013 21:05,Elective-Sc.
20069,1101EE05,4,2012,EE203,6,BB,05-09-2013 19:20,CORE
20070,1101EE05,4,2012,EE204,3,AB,05-09-2013 18:24,CORE
20071,1101EE05,4,2012,EE230,8,AA,05-07-2013 17:52,CORE
20072,1101EE05,4,2012,EE280,6,BB,05-10-2013 13:23,CORE
20073,1101EE05,4,2012,EE281,3,AA,05-09-2013 12:29,CORE
20074,1101EE05,4,2012,HS202,6,BB,05-09-2013 15:23,HS Elective
20075,1101EE05,4,2012,MA225,8,BC,05-10-2013 16:49,CORE
20076,1101EE05,5,2013,EE310,6,BB,12-05-2013 15:48,CORE
20077,1101EE05,5,2013,EE311,3,AA,12-05-2013 15:55,CORE
20078,1101EE05,5,2013,EE320,6,BB,12-07-2013 11:46,CORE
20079,1101EE05,5,2013,EE331,3,BB,12-04-2013 18:21,CORE
20080,1101EE05,5,2013,EE350,6,BB,11/29/2013 12:59:09,CORE
20081,1101EE05,5,2013,EE370,6,BC,12-05-2013 10:46,CORE
20082,1101EE05,5,2013,EE371,3,AA,11/29/2013 13:05:06,CORE
20083,1101EE05,5,2013,EE380,6,BB,12-05-2013 10:56,CORE
20084,1101EE05,5,2013,HS351,6,BC,12-09-2013 17:01,Open Elective
20085,1101EE05,6,2014,EE304,4,BC,05-09-2014 10:14,CORE
20086,1101EE05,6,2014,EE321,3,AB,05-09-2014 17:33,CORE
20087,1101EE05,6,2014,EE322,6,BB,05-07-2014 13:43,CORE
20088,1101EE05,6,2014,EE340,6,BC,05-09-2014 19:22,CORE
20089,1101EE05,6,2014,EE351,6,BC,05-07-2014 17:36,CORE
20090,1101EE05,6,2014,EE360,6,BB,05-08-2014 19:19,CORE
20091,1101EE05,6,2014,EE361,3,AA,05-08-2014 19:25,CORE
20092,1101EE05,6,2014,HS342,6,AB,05-07-2014 16:44,HS Elective
20093,1101EE05,7,2014,EE400,2,AA,12-04-2014 17:18,CORE
20094,1101EE05,7,2014,EE480,6,CC,12-04-2014 12:23,CORE
20095,1101EE05,7,2014,EE481,6,BB,12-02-2014 12:07,CORE
20096,1101EE05,7,2014,EE482,3,BB,12-04-2014 10:46,CORE
20097,1101EE05,7,2014,EE498,10,BB,12-06-2014 14:02,CORE
20098,1101EE05,7,2014,EE535,6,AB,12-06-2014 12:19,Departmental Elective - I
20099,1101EE05,7,2014,EE536,6,BC,12-04-2014 17:01,Departmental Elective - II
20100,1101EE05,7,2014,PH401,6,BC,12-05-2014 12:12,Open Elective - I
20101,1101EE05,8,2015,EE499,14,AB,5/7/2015 11:38:30:716,CORE
20102,1101EE05,8,2015,EE508,6,AB,5/7/2015 11:38:30:716,Departmental Elective - IV
20103,1101EE05,8,2015,EE537,6,BC,5/7/2015 11:38:30:716,Departmental Elective - III
20104,1101EE05,8,2015,HS444,6,BB,5/7/2015 11:38:30:716,HS Elective
20105,1101EE05,8,2015,PH403,6,BC,5/7/2015 11:38:30:716,Open Elective - II
20106,1101EE06,1,2011,CH101,8,BC,12-05-2011 18:55,CORE
20107,1101EE06,1,2011,CH110,3,AB,12-01-2011 12:19,CORE
20108,1101EE06,1,2011,EE101,8,BC,12-07-2011 15:52,CORE
20109,1101EE06,1,2011,HS101,6,CC,12-05-2011 13:13,CORE
20110,1101EE06,1,2011,MA101,8,CC,12-07-2011 10:22,CORE
20111,1101EE06,1,2011,ME110,3,BB,12-04-2011 13:50,CORE
20112,1101EE06,1,2011,ME111,7,BB,12-07-2011 11:41,CORE
20113,1101EE06,1,2011,PH101,6,BC,12-07-2011 18:19,CORE
20114,1101EE06,2,2011,CH102,6,CC,05-02-2012 16:00,CORE
20115,1101EE06,2,2011,CS101,6,BB,05-08-2012 11:19,CORE
20116,1101EE06,2,2011,CS110,3,BC,05-08-2012 11:20,CORE
20117,1101EE06,2,2011,EE102,4,BC,05-08-2012 16:11,CORE
20118,1101EE06,2,2011,MA102,8,AA,05-07-2012 16:20,CORE
20119,1101EE06,2,2011,ME101,8,BC,05-10-2012 10:02,CORE
20120,1101EE06,2,2011,PH102,6,BB,05-02-2012 20:33,CORE
20121,1101EE06,2,2011,PH110,3,AB,05-03-2012 10:23,CORE
20122,1101EE06,3,2012,CS201,9,BC,12-06-2012 14:05,CORE
20123,1101EE06,3,2012,EE200,6,BB,12-03-2012 11:28,CORE
20124,1101EE06,3,2012,EE201,6,BC,12-06-2012 19:24,CORE
20125,1101EE06,3,2012,EE202,3,AB,12-06-2012 19:15,CORE
20126,1101EE06,3,2012,EE220,8,CC,12-06-2012 19:29,CORE
20127,1101EE06,3,2012,HS221,6,BB,12-03-2012 19:48,HSS Elective
20128,1101EE06,3,2012,MA201,8,BC,12-06-2012 18:03,CORE
20129,1101EE06,4,2012,EE203,6,BC,05-09-2013 19:20,CORE
20130,1101EE06,4,2012,EE204,3,AB,05-09-2013 18:24,CORE
20131,1101EE06,4,2012,EE230,8,BC,05-07-2013 17:52,CORE
20132,1101EE06,4,2012,EE280,6,DD,05-10-2013 13:23,CORE
20133,1101EE06,4,2012,EE281,3,BC,05-09-2013 12:29,CORE
20134,1101EE06,4,2012,HS202,6,CC,05-09-2013 15:23,HS Elective
20135,1101EE06,4,2012,MA225,8,BC,05-10-2013 16:49,CORE
20136,1101EE06,4,2012,MA231,6,BB,05-10-2013 17:47,Elective-Sc.
20137,1101EE06,5,2013,EE310,6,DD,12-05-2013 15:48,CORE
20138,1101EE06,5,2013,EE311,3,BB,12-05-2013 15:55,CORE
20139,1101EE06,5,2013,EE320,6,AB,12-07-2013 11:46,CORE
20140,1101EE06,5,2013,EE331,3,BB,12-04-2013 18:21,CORE
20141,1101EE06,5,2013,EE350,6,BB,11/29/2013 12:59:09,CORE
20142,1101EE06,5,2013,EE370,6,BB,12-05-2013 10:46,CORE
20143,1101EE06,5,2013,EE371,3,BB,11/29/2013 13:05:06,CORE
20144,1101EE06,5,2013,EE380,6,AB,12-05-2013 10:56,CORE
20145,1101EE06,5,2013,HS351,6,BC,12-09-2013 17:01,Open Elective
20146,1101EE06,6,2014,EE304,4,BC,05-09-2014 10:14,CORE
20147,1101EE06,6,2014,EE321,3,AA,05-09-2014 17:33,CORE
20148,1101EE06,6,2014,EE322,6,BB,05-07-2014 13:43,CORE
20149,1101EE06,6,2014,EE340,6,BB,05-09-2014 19:22,CORE
20150,1101EE06,6,2014,EE351,6,CC,05-07-2014 17:36,CORE
20151,1101EE06,6,2014,EE360,6,BC,05-08-2014 19:19,CORE
20152,1101EE06,6,2014,EE361,3,BC,05-08-2014 19:25,CORE
20153,1101EE06,6,2014,HS311,6,CD,05-09-2014 09:03,HS Elective
20154,1101EE06,7,2014,EE400,2,AB,12-04-2014 17:18,CORE
20155,1101EE06,7,2014,EE480,6,CC,12-04-2014 12:23,CORE
20156,1101EE06,7,2014,EE481,6,CD,12-02-2014 12:07,CORE
20157,1101EE06,7,2014,EE482,3,DD,12-04-2014 10:46,CORE
20158,1101EE06,7,2014,EE498,10,BC,12-06-2014 14:02,CORE
20159,1101EE06,7,2014,EE534,6,CC,12-04-2014 20:24,Departmental Elective - I
20160,1101EE06,7,2014,EE535,6,CC,12-06-2014 12:19,Departmental Elective - II
20161,1101EE06,7,2014,MA511,6,BB,12-04-2014 13:10,Open Elective - I
20162,1101EE06,8,2015,EE499,14,BB,5/7/2015 11:38:30:716,CORE
20163,1101EE06,8,2015,EE508,6,BB,5/7/2015 11:38:30:716,Departmental Elective - III
20164,1101EE06,8,2015,EE537,6,CC,5/7/2015 11:38:30:716,Departmental Elective - IV
20165,1101EE06,8,2015,HS444,6,BC,5/7/2015 11:38:30:716,HS Elective
20166,1101EE06,8,2015,MA512,6,BB,5/7/2015 11:38:30:716,Open Elective - II
20167,1101EE07,1,2011,CH101,8,DD,12-05-2011 18:55,CORE
20168,1101EE07,1,2011,CH110,3,BC,12-01-2011 12:19,CORE
20169,1101EE07,1,2011,EE101,8,CD,12-07-2011 15:52,CORE
20170,1101EE07,1,2011,HS101,6,DD,12-05-2011 13:13,CORE
20171,1101EE07,1,2011,MA101,8,CC,12-07-2011 10:22,CORE
20172,1101EE07,1,2011,ME110,3,BB,12-04-2011 13:50,CORE
20173,1101EE07,1,2011,ME111,7,BC,12-07-2011 11:41,CORE
20174,1101EE07,1,2011,PH101,6,DD,12-07-2011 18:19,CORE
20175,1101EE07,2,2011,CH102,6,DD,05-02-2012 16:00,CORE
20176,1101EE07,2,2011,CS101,6,BC,05-08-2012 11:19,CORE
20177,1101EE07,2,2011,CS110,3,DD,05-08-2012 11:20,CORE
20178,1101EE07,2,2011,EE102,4,BC,05-08-2012 16:11,CORE
20179,1101EE07,2,2011,MA102,8,CD,05-07-2012 16:20,CORE
20180,1101EE07,2,2011,ME101,8,CC,05-10-2012 10:02,CORE
20181,1101EE07,2,2011,PH102,6,CC,05-02-2012 20:33,CORE
20182,1101EE07,2,2011,PH110,3,AB,05-03-2012 10:23,CORE
20183,1101EE07,3,2012,CS201,9,BB,12-06-2012 14:05,CORE
20184,1101EE07,3,2012,EE200,6,BB,12-03-2012 11:28,CORE
20185,1101EE07,3,2012,EE201,6,CC,12-06-2012 19:24,CORE
20186,1101EE07,3,2012,EE202,3,BC,12-06-2012 19:15,CORE
20187,1101EE07,3,2012,EE220,8,BC,12-06-2012 19:29,CORE
20188,1101EE07,3,2012,HS221,6,BB,12-03-2012 19:48,HSS Elective
20189,1101EE07,3,2012,MA201,8,CD,12-06-2012 18:03,CORE
20190,1101EE07,4,2012,EE203,6,BB,05-09-2013 19:20,CORE
20191,1101EE07,4,2012,EE204,3,BB,05-09-2013 18:24,CORE
20192,1101EE07,4,2012,EE230,8,BB,05-07-2013 17:52,CORE
20193,1101EE07,4,2012,EE280,6,BB,05-10-2013 13:23,CORE
20194,1101EE07,4,2012,EE281,3,AB,05-09-2013 12:29,CORE
20195,1101EE07,4,2012,HS202,6,CD,05-09-2013 15:23,HS Elective
20196,1101EE07,4,2012,MA225,8,CC,05-10-2013 16:49,CORE
20197,1101EE07,4,2012,MA231,6,AB,05-10-2013 17:47,Elective-Sc.
20198,1101EE07,5,2013,CE315,6,CC,12-03-2013 12:24,Open Elective
20199,1101EE07,5,2013,EE310,6,CC,12-05-2013 15:48,CORE
20200,1101EE07,5,2013,EE311,3,AB,12-05-2013 15:55,CORE
20201,1101EE07,5,2013,EE320,6,BB,12-07-2013 11:46,CORE
20202,1101EE07,5,2013,EE331,3,BC,12-04-2013 18:21,CORE
20203,1101EE07,5,2013,EE350,6,BB,11/29/2013 12:59:09,CORE
20204,1101EE07,5,2013,EE370,6,BC,12-05-2013 10:46,CORE
20205,1101EE07,5,2013,EE371,3,AA,11/29/2013 13:05:06,CORE
20206,1101EE07,5,2013,EE380,6,AB,12-05-2013 10:56,CORE
20207,1101EE07,6,2014,EE304,4,AB,05-09-2014 10:14,CORE
20208,1101EE07,6,2014,EE321,3,BB,05-09-2014 17:33,CORE
20209,1101EE07,6,2014,EE322,6,CC,05-07-2014 13:43,CORE
20210,1101EE07,6,2014,EE340,6,BB,05-09-2014 19:22,CORE
20211,1101EE07,6,2014,EE351,6,AB,05-07-2014 17:36,CORE
20212,1101EE07,6,2014,EE360,6,BB,05-08-2014 19:19,CORE
20213,1101EE07,6,2014,EE361,3,BB,05-08-2014 19:25,CORE
20214,1101EE07,6,2014,HS342,6,BC,05-07-2014 16:44,HS Elective
20215,1101EE07,7,2014,EE400,2,AB,12-04-2014 17:18,CORE
20216,1101EE07,7,2014,EE480,6,AA,12-04-2014 12:23,CORE
20217,1101EE07,7,2014,EE481,6,AA,12-02-2014 12:07,CORE
20218,1101EE07,7,2014,EE482,3,AA,12-04-2014 10:46,CORE
20219,1101EE07,7,2014,EE498,10,CC,12-06-2014 14:02,CORE
20220,1101EE07,7,2014,EE534,6,AB,12-04-2014 20:24,Departmental Elective - I
20221,1101EE07,7,2014,EE536,6,AB,12-04-2014 17:01,Departmental Elective - II
20222,1101EE07,7,2014,PH401,6,BB,12-05-2014 12:12,Open Elective - I
20223,1101EE07,8,2015,EE499,14,BB,5/7/2015 11:38:30:716,CORE
20224,1101EE07,8,2015,EE508,6,BB,5/7/2015 11:38:30:716,Departmental Elective - IV
20225,1101EE07,8,2015,EE537,6,BC,5/7/2015 11:38:30:716,Departmental Elective - III
20226,1101EE07,8,2015,HS444,6,BC,5/7/2015 11:38:30:716,HS Elective
20227,1101EE07,8,2015,PH403,6,BC,5/7/2015 11:38:30:716,Open Elective - II
20228,1101EE08,1,2011,CH101,8,BB,12-05-2011 18:55,CORE
20229,1101EE08,1,2011,CH110,3,AA,12-01-2011 12:19,CORE
20230,1101EE08,1,2011,EE101,8,BB,12-07-2011 15:52,CORE
20231,1101EE08,1,2011,HS101,6,BC,12-05-2011 13:13,CORE
20232,1101EE08,1,2011,MA101,8,BB,12-07-2011 10:22,CORE
20233,1101EE08,1,2011,ME110,3,BB,12-04-2011 13:50,CORE
20234,1101EE08,1,2011,ME111,7,AB,12-07-2011 11:41,CORE
20235,1101EE08,1,2011,PH101,6,BB,12-07-2011 18:19,CORE
20236,1101EE08,2,2011,CH102,6,BC,05-02-2012 16:00,CORE
20237,1101EE08,2,2011,CS101,6,BB,05-08-2012 11:19,CORE
20238,1101EE08,2,2011,CS110,3,BB,05-08-2012 11:20,CORE
20239,1101EE08,2,2011,EE102,4,AB,05-08-2012 16:11,CORE
20240,1101EE08,2,2011,MA102,8,BC,05-07-2012 16:20,CORE
20241,1101EE08,2,2011,ME101,8,BC,05-10-2012 10:02,CORE
20242,1101EE08,2,2011,PH102,6,BC,05-02-2012 20:33,CORE
20243,1101EE08,2,2011,PH110,3,AB,05-03-2012 10:23,CORE
20244,1101EE08,3,2012,CS201,9,BB,12-06-2012 14:05,CORE
20245,1101EE08,3,2012,EE200,6,BB,12-03-2012 11:28,CORE
20246,1101EE08,3,2012,EE201,6,BB,12-06-2012 19:24,CORE
20247,1101EE08,3,2012,EE202,3,AB,12-06-2012 19:15,CORE
20248,1101EE08,3,2012,EE220,8,BC,12-06-2012 19:29,CORE
20249,1101EE08,3,2012,HS201,6,BB,12-04-2012 16:53,HSS Elective
20250,1101EE08,3,2012,MA201,8,CC,12-06-2012 18:03,CORE
20251,1101EE08,4,2012,EE203,6,BB,05-09-2013 19:20,CORE
20252,1101EE08,4,2012,EE204,3,AB,05-09-2013 18:24,CORE
20253,1101EE08,4,2012,EE230,8,BB,05-07-2013 17:52,CORE
20254,1101EE08,4,2012,EE280,6,BC,05-10-2013 13:23,CORE
20255,1101EE08,4,2012,EE281,3,AA,05-09-2013 12:29,CORE
20256,1101EE08,4,2012,HS202,6,BC,05-09-2013 15:23,HS Elective
20257,1101EE08,4,2012,MA225,8,BB,05-10-2013 16:49,CORE
20258,1101EE08,4,2012,MA231,6,AB,05-10-2013 17:47,Elective-Sc.
20259,1101EE08,5,2013,EE310,6,BB,12-05-2013 15:48,CORE
20260,1101EE08,5,2013,EE311,3,BB,12-05-2013 15:55,CORE
20261,1101EE08,5,2013,EE320,6,AB,12-07-2013 11:46,CORE
20262,1101EE08,5,2013,EE331,3,AA,12-04-2013 18:21,CORE
20263,1101EE08,5,2013,EE350,6,AB,11/29/2013 12:59:09,CORE
20264,1101EE08,5,2013,EE370,6,AB,12-05-2013 10:46,CORE
20265,1101EE08,5,2013,EE371,3,AB,11/29/2013 13:05:06,CORE
